"date","chart_id","series_id","series_name","country","value","axis","unit","source","source_url"
"2022-01-01","pmi_manufacturing","pmi_mfg_es","Spain","Spain",53.18,"left","index","SP Global PMI","https://www.spglobal.com/market-intelligence/en/mi/products/pmi.html"
"2022-02-01","pmi_manufacturing","pmi_mfg_es","Spain","Spain",53.188,"left","index","SP Global PMI","https://www.spglobal.com/market-intelligence/en/mi/products/pmi.html"
"2022-03-01","pmi_manufacturing","pmi_mfg_es","Spain","Spain",52.624,"left","index","SP Global PMI","https://www.spglobal.com/market-intelligence/en/mi/products/pmi.html"
"2022-04-01","pmi_manufacturing","pmi_mfg_es","Spain","Spain",53.183,"left","index","SP Global PMI","https://www.spglobal.com/market-intelligence/en/mi/products/pmi.html"
"2022-05-01","pmi_manufacturing","pmi_mfg_es","Spain","Spain",52.997,"left","index","SP Global PMI","https://www.spglobal.com/market-intelligence/en/mi/products/pmi.html"
"2022-06-01","pmi_manufacturing","pmi_mfg_es","Spain","Spain",53.403,"left","index","SP Global PMI","https://www.spglobal.com/market-intelligence/en/mi/products/pmi.html"
"2022-07-01","pmi_manufacturing","pmi_mfg_es","Spain","Spain",53.036,"left","index","SP Global PMI","https://www.spglobal.com/market-intelligence/en/mi/products/pmi.html"
"2022-08-01","pmi_manufacturing","pmi_mfg_es","Spain","Spain",53.31,"left","index","SP Global PMI","https://www.spglobal.com/market-intelligence/en/mi/products/pmi.html"
"2022-09-01","pmi_manufacturing","pmi_mfg_es","Spain","Spain",53.406,"left","index","SP Global PMI","https://www.spglobal.com/market-intelligence/en/mi/products/pmi.html"
"2022-10-01","pmi_manufacturing","pmi_mfg_es","Spain","Spain",53.796,"left","index","SP Global PMI","https://www.spglobal.com/market-intelligence/en/mi/products/pmi.html"
"2022-11-01","pmi_manufacturing","pmi_mfg_es","Spain","Spain",53.69,"left","index","SP Global PMI","https://www.spglobal.com/market-intelligence/en/mi/products/pmi.html"
"2022-12-01","pmi_manufacturing","pmi_mfg_es","Spain","Spain",52.519,"left","index","SP Global PMI","https://www.spglobal.com/market-intelligence/en/mi/products/pmi.html"
"2023-01-01","pmi_manufacturing","pmi_mfg_es","Spain","Spain",51.778,"left","index","SP Global PMI","https://www.spglobal.com/market-intelligence/en/mi/products/pmi.html"
"2023-02-01","pmi_manufacturing","pmi_mfg_es","Spain","Spain",51.347,"left","index","SP Global PMI","https://www.spglobal.com/market-intelligence/en/mi/products/pmi.html"
"2023-03-01","pmi_manufacturing","pmi_mfg_es","Spain","Spain",51.592,"left","index","SP Global PMI","https://www.spglobal.com/market-intelligence/en/mi/products/pmi.html"
"2023-04-01","pmi_manufacturing","pmi_mfg_es","Spain","Spain",51.637,"left","index","SP Global PMI","https://www.spglobal.com/market-intelligence/en/mi/products/pmi.html"
"2023-05-01","pmi_manufacturing","pmi_mfg_es","Spain","Spain",51.2,"left","index","SP Global PMI","https://www.spglobal.com/market-intelligence/en/mi/products/pmi.html"
"2023-06-01","pmi_manufacturing","pmi_mfg_es","Spain","Spain",50.028,"left","index","SP Global PMI","https://www.spglobal.com/market-intelligence/en/mi/products/pmi.html"
"2023-07-01","pmi_manufacturing","pmi_mfg_es","Spain","Spain",48.943,"left","index","SP Global PMI","https://www.spglobal.com/market-intelligence/en/mi/products/pmi.html"
"2023-08-01","pmi_manufacturing","pmi_mfg_es","Spain","Spain",48.083,"left","index","SP Global PMI","https://www.spglobal.com/market-intelligence/en/mi/products/pmi.html"
"2023-09-01","pmi_manufacturing","pmi_mfg_es","Spain","Spain",47.471,"left","index","SP Global PMI","https://www.spglobal.com/market-intelligence/en/mi/products/pmi.html"
"2023-10-01","pmi_manufacturing","pmi_mfg_es","Spain","Spain",47.021,"left","index","SP Global PMI","https://www.spglobal.com/market-intelligence/en/mi/products/pmi.html"
"2023-11-01","pmi_manufacturing","pmi_mfg_es","Spain","Spain",46.946,"left","index","SP Global PMI","https://www.spglobal.com/market-intelligence/en/mi/products/pmi.html"
"2023-12-01","pmi_manufacturing","pmi_mfg_es","Spain","Spain",47.539,"left","index","SP Global PMI","https://www.spglobal.com/market-intelligence/en/mi/products/pmi.html"
"2024-01-01","pmi_manufacturing","pmi_mfg_es","Spain","Spain",47.281,"left","index","SP Global PMI","https://www.spglobal.com/market-intelligence/en/mi/products/pmi.html"
"2024-02-01","pmi_manufacturing","pmi_mfg_es","Spain","Spain",46.791,"left","index","SP Global PMI","https://www.spglobal.com/market-intelligence/en/mi/products/pmi.html"
"2024-03-01","pmi_manufacturing","pmi_mfg_es","Spain","Spain",45.728,"left","index","SP Global PMI","https://www.spglobal.com/market-intelligence/en/mi/products/pmi.html"
"2024-04-01","pmi_manufacturing","pmi_mfg_es","Spain","Spain",45.321,"left","index","SP Global PMI","https://www.spglobal.com/market-intelligence/en/mi/products/pmi.html"
"2024-05-01","pmi_manufacturing","pmi_mfg_es","Spain","Spain",44.929,"left","index","SP Global PMI","https://www.spglobal.com/market-intelligence/en/mi/products/pmi.html"
"2024-06-01","pmi_manufacturing","pmi_mfg_es","Spain","Spain",45.401,"left","index","SP Global PMI","https://www.spglobal.com/market-intelligence/en/mi/products/pmi.html"
"2024-07-01","pmi_manufacturing","pmi_mfg_es","Spain","Spain",44.054,"left","index","SP Global PMI","https://www.spglobal.com/market-intelligence/en/mi/products/pmi.html"
"2024-08-01","pmi_manufacturing","pmi_mfg_es","Spain","Spain",44.305,"left","index","SP Global PMI","https://www.spglobal.com/market-intelligence/en/mi/products/pmi.html"
"2024-09-01","pmi_manufacturing","pmi_mfg_es","Spain","Spain",44.162,"left","index","SP Global PMI","https://www.spglobal.com/market-intelligence/en/mi/products/pmi.html"
"2024-10-01","pmi_manufacturing","pmi_mfg_es","Spain","Spain",45.014,"left","index","SP Global PMI","https://www.spglobal.com/market-intelligence/en/mi/products/pmi.html"
"2024-11-01","pmi_manufacturing","pmi_mfg_es","Spain","Spain",43.723,"left","index","SP Global PMI","https://www.spglobal.com/market-intelligence/en/mi/products/pmi.html"
"2024-12-01","pmi_manufacturing","pmi_mfg_es","Spain","Spain",43.349,"left","index","SP Global PMI","https://www.spglobal.com/market-intelligence/en/mi/products/pmi.html"
"2025-01-01","pmi_manufacturing","pmi_mfg_es","Spain","Spain",42.986,"left","index","SP Global PMI","https://www.spglobal.com/market-intelligence/en/mi/products/pmi.html"
"2025-02-01","pmi_manufacturing","pmi_mfg_es","Spain","Spain",43.586,"left","index","SP Global PMI","https://www.spglobal.com/market-intelligence/en/mi/products/pmi.html"
"2025-03-01","pmi_manufacturing","pmi_mfg_es","Spain","Spain",43.61,"left","index","SP Global PMI","https://www.spglobal.com/market-intelligence/en/mi/products/pmi.html"
"2025-04-01","pmi_manufacturing","pmi_mfg_es","Spain","Spain",44.059,"left","index","SP Global PMI","https://www.spglobal.com/market-intelligence/en/mi/products/pmi.html"
"2025-05-01","pmi_manufacturing","pmi_mfg_es","Spain","Spain",45.389,"left","index","SP Global PMI","https://www.spglobal.com/market-intelligence/en/mi/products/pmi.html"
"2025-06-01","pmi_manufacturing","pmi_mfg_es","Spain","Spain",45.066,"left","index","SP Global PMI","https://www.spglobal.com/market-intelligence/en/mi/products/pmi.html"
"2025-07-01","pmi_manufacturing","pmi_mfg_es","Spain","Spain",45.862,"left","index","SP Global PMI","https://www.spglobal.com/market-intelligence/en/mi/products/pmi.html"
"2025-08-01","pmi_manufacturing","pmi_mfg_es","Spain","Spain",44.938,"left","index","SP Global PMI","https://www.spglobal.com/market-intelligence/en/mi/products/pmi.html"
"2025-09-01","pmi_manufacturing","pmi_mfg_es","Spain","Spain",45.487,"left","index","SP Global PMI","https://www.spglobal.com/market-intelligence/en/mi/products/pmi.html"
"2025-10-01","pmi_manufacturing","pmi_mfg_es","Spain","Spain",45.689,"left","index","SP Global PMI","https://www.spglobal.com/market-intelligence/en/mi/products/pmi.html"
"2025-11-01","pmi_manufacturing","pmi_mfg_es","Spain","Spain",47.189,"left","index","SP Global PMI","https://www.spglobal.com/market-intelligence/en/mi/products/pmi.html"
"2025-12-01","pmi_manufacturing","pmi_mfg_es","Spain","Spain",48.046,"left","index","SP Global PMI","https://www.spglobal.com/market-intelligence/en/mi/products/pmi.html"
"2026-01-01","pmi_manufacturing","pmi_mfg_es","Spain","Spain",48.721,"left","index","SP Global PMI","https://www.spglobal.com/market-intelligence/en/mi/products/pmi.html"
"2026-02-01","pmi_manufacturing","pmi_mfg_es","Spain","Spain",49.115,"left","index","SP Global PMI","https://www.spglobal.com/market-intelligence/en/mi/products/pmi.html"
"2026-03-01","pmi_manufacturing","pmi_mfg_es","Spain","Spain",49.822,"left","index","SP Global PMI","https://www.spglobal.com/market-intelligence/en/mi/products/pmi.html"
"2026-04-01","pmi_manufacturing","pmi_mfg_es","Spain","Spain",49.774,"left","index","SP Global PMI","https://www.spglobal.com/market-intelligence/en/mi/products/pmi.html"
"2026-05-01","pmi_manufacturing","pmi_mfg_es","Spain","Spain",49.056,"left","index","SP Global PMI","https://www.spglobal.com/market-intelligence/en/mi/products/pmi.html"
"2026-06-01","pmi_manufacturing","pmi_mfg_es","Spain","Spain",49.256,"left","index","SP Global PMI","https://www.spglobal.com/market-intelligence/en/mi/products/pmi.html"
"2003-01-01","pmi_manufacturing","pmi_mfg_uk","UK","United Kingdom",53.08,"left","index","SP Global PMI","https://www.spglobal.com/market-intelligence/en/mi/products/pmi.html"
"2003-02-01","pmi_manufacturing","pmi_mfg_uk","UK","United Kingdom",53.575,"left","index","SP Global PMI","https://www.spglobal.com/market-intelligence/en/mi/products/pmi.html"
"2003-03-01","pmi_manufacturing","pmi_mfg_uk","UK","United Kingdom",54.474,"left","index","SP Global PMI","https://www.spglobal.com/market-intelligence/en/mi/products/pmi.html"
"2003-04-01","pmi_manufacturing","pmi_mfg_uk","UK","United Kingdom",55.845,"left","index","SP Global PMI","https://www.spglobal.com/market-intelligence/en/mi/products/pmi.html"
"2003-05-01","pmi_manufacturing","pmi_mfg_uk","UK","United Kingdom",55.847,"left","index","SP Global PMI","https://www.spglobal.com/market-intelligence/en/mi/products/pmi.html"
"2003-06-01","pmi_manufacturing","pmi_mfg_uk","UK","United Kingdom",56.654,"left","index","SP Global PMI","https://www.spglobal.com/market-intelligence/en/mi/products/pmi.html"
"2003-07-01","pmi_manufacturing","pmi_mfg_uk","UK","United Kingdom",55.655,"left","index","SP Global PMI","https://www.spglobal.com/market-intelligence/en/mi/products/pmi.html"
"2003-08-01","pmi_manufacturing","pmi_mfg_uk","UK","United Kingdom",55.52,"left","index","SP Global PMI","https://www.spglobal.com/market-intelligence/en/mi/products/pmi.html"
"2003-09-01","pmi_manufacturing","pmi_mfg_uk","UK","United Kingdom",54.764,"left","index","SP Global PMI","https://www.spglobal.com/market-intelligence/en/mi/products/pmi.html"
"2003-10-01","pmi_manufacturing","pmi_mfg_uk","UK","United Kingdom",55.63,"left","index","SP Global PMI","https://www.spglobal.com/market-intelligence/en/mi/products/pmi.html"
"2003-11-01","pmi_manufacturing","pmi_mfg_uk","UK","United Kingdom",56.284,"left","index","SP Global PMI","https://www.spglobal.com/market-intelligence/en/mi/products/pmi.html"
"2003-12-01","pmi_manufacturing","pmi_mfg_uk","UK","United Kingdom",57.262,"left","index","SP Global PMI","https://www.spglobal.com/market-intelligence/en/mi/products/pmi.html"
"2004-01-01","pmi_manufacturing","pmi_mfg_uk","UK","United Kingdom",55.952,"left","index","SP Global PMI","https://www.spglobal.com/market-intelligence/en/mi/products/pmi.html"
"2004-02-01","pmi_manufacturing","pmi_mfg_uk","UK","United Kingdom",55.5,"left","index","SP Global PMI","https://www.spglobal.com/market-intelligence/en/mi/products/pmi.html"
"2004-03-01","pmi_manufacturing","pmi_mfg_uk","UK","United Kingdom",55.943,"left","index","SP Global PMI","https://www.spglobal.com/market-intelligence/en/mi/products/pmi.html"
"2004-04-01","pmi_manufacturing","pmi_mfg_uk","UK","United Kingdom",57.325,"left","index","SP Global PMI","https://www.spglobal.com/market-intelligence/en/mi/products/pmi.html"
"2004-05-01","pmi_manufacturing","pmi_mfg_uk","UK","United Kingdom",57.383,"left","index","SP Global PMI","https://www.spglobal.com/market-intelligence/en/mi/products/pmi.html"
"2004-06-01","pmi_manufacturing","pmi_mfg_uk","UK","United Kingdom",56.505,"left","index","SP Global PMI","https://www.spglobal.com/market-intelligence/en/mi/products/pmi.html"
"2004-07-01","pmi_manufacturing","pmi_mfg_uk","UK","United Kingdom",55.555,"left","index","SP Global PMI","https://www.spglobal.com/market-intelligence/en/mi/products/pmi.html"
"2004-08-01","pmi_manufacturing","pmi_mfg_uk","UK","United Kingdom",55.044,"left","index","SP Global PMI","https://www.spglobal.com/market-intelligence/en/mi/products/pmi.html"
"2004-09-01","pmi_manufacturing","pmi_mfg_uk","UK","United Kingdom",54.834,"left","index","SP Global PMI","https://www.spglobal.com/market-intelligence/en/mi/products/pmi.html"
"2004-10-01","pmi_manufacturing","pmi_mfg_uk","UK","United Kingdom",54.2,"left","index","SP Global PMI","https://www.spglobal.com/market-intelligence/en/mi/products/pmi.html"
"2004-11-01","pmi_manufacturing","pmi_mfg_uk","UK","United Kingdom",53.965,"left","index","SP Global PMI","https://www.spglobal.com/market-intelligence/en/mi/products/pmi.html"
"2004-12-01","pmi_manufacturing","pmi_mfg_uk","UK","United Kingdom",53.363,"left","index","SP Global PMI","https://www.spglobal.com/market-intelligence/en/mi/products/pmi.html"
"2005-01-01","pmi_manufacturing","pmi_mfg_uk","UK","United Kingdom",54.141,"left","index","SP Global PMI","https://www.spglobal.com/market-intelligence/en/mi/products/pmi.html"
"2005-02-01","pmi_manufacturing","pmi_mfg_uk","UK","United Kingdom",53.635,"left","index","SP Global PMI","https://www.spglobal.com/market-intelligence/en/mi/products/pmi.html"
"2005-03-01","pmi_manufacturing","pmi_mfg_uk","UK","United Kingdom",53.441,"left","index","SP Global PMI","https://www.spglobal.com/market-intelligence/en/mi/products/pmi.html"
"2005-04-01","pmi_manufacturing","pmi_mfg_uk","UK","United Kingdom",50.892,"left","index","SP Global PMI","https://www.spglobal.com/market-intelligence/en/mi/products/pmi.html"
"2005-05-01","pmi_manufacturing","pmi_mfg_uk","UK","United Kingdom",49.533,"left","index","SP Global PMI","https://www.spglobal.com/market-intelligence/en/mi/products/pmi.html"
"2005-06-01","pmi_manufacturing","pmi_mfg_uk","UK","United Kingdom",48.445,"left","index","SP Global PMI","https://www.spglobal.com/market-intelligence/en/mi/products/pmi.html"
"2005-07-01","pmi_manufacturing","pmi_mfg_uk","UK","United Kingdom",48.663,"left","index","SP Global PMI","https://www.spglobal.com/market-intelligence/en/mi/products/pmi.html"
"2005-08-01","pmi_manufacturing","pmi_mfg_uk","UK","United Kingdom",49.018,"left","index","SP Global PMI","https://www.spglobal.com/market-intelligence/en/mi/products/pmi.html"
"2005-09-01","pmi_manufacturing","pmi_mfg_uk","UK","United Kingdom",48.182,"left","index","SP Global PMI","https://www.spglobal.com/market-intelligence/en/mi/products/pmi.html"
"2005-10-01","pmi_manufacturing","pmi_mfg_uk","UK","United Kingdom",47.802,"left","index","SP Global PMI","https://www.spglobal.com/market-intelligence/en/mi/products/pmi.html"
"2005-11-01","pmi_manufacturing","pmi_mfg_uk","UK","United Kingdom",47.769,"left","index","SP Global PMI","https://www.spglobal.com/market-intelligence/en/mi/products/pmi.html"
"2005-12-01","pmi_manufacturing","pmi_mfg_uk","UK","United Kingdom",47.709,"left","index","SP Global PMI","https://www.spglobal.com/market-intelligence/en/mi/products/pmi.html"
"2006-01-01","pmi_manufacturing","pmi_mfg_uk","UK","United Kingdom",47.119,"left","index","SP Global PMI","https://www.spglobal.com/market-intelligence/en/mi/products/pmi.html"
"2006-02-01","pmi_manufacturing","pmi_mfg_uk","UK","United Kingdom",45.524,"left","index","SP Global PMI","https://www.spglobal.com/market-intelligence/en/mi/products/pmi.html"
"2006-03-01","pmi_manufacturing","pmi_mfg_uk","UK","United Kingdom",45.708,"left","index","SP Global PMI","https://www.spglobal.com/market-intelligence/en/mi/products/pmi.html"
"2006-04-01","pmi_manufacturing","pmi_mfg_uk","UK","United Kingdom",45.697,"left","index","SP Global PMI","https://www.spglobal.com/market-intelligence/en/mi/products/pmi.html"
"2006-05-01","pmi_manufacturing","pmi_mfg_uk","UK","United Kingdom",46.067,"left","index","SP Global PMI","https://www.spglobal.com/market-intelligence/en/mi/products/pmi.html"
"2006-06-01","pmi_manufacturing","pmi_mfg_uk","UK","United Kingdom",45.027,"left","index","SP Global PMI","https://www.spglobal.com/market-intelligence/en/mi/products/pmi.html"
"2006-07-01","pmi_manufacturing","pmi_mfg_uk","UK","United Kingdom",44.485,"left","index","SP Global PMI","https://www.spglobal.com/market-intelligence/en/mi/products/pmi.html"
"2006-08-01","pmi_manufacturing","pmi_mfg_uk","UK","United Kingdom",43.966,"left","index","SP Global PMI","https://www.spglobal.com/market-intelligence/en/mi/products/pmi.html"
"2006-09-01","pmi_manufacturing","pmi_mfg_uk","UK","United Kingdom",44.182,"left","index","SP Global PMI","https://www.spglobal.com/market-intelligence/en/mi/products/pmi.html"
"2006-10-01","pmi_manufacturing","pmi_mfg_uk","UK","United Kingdom",44.691,"left","index","SP Global PMI","https://www.spglobal.com/market-intelligence/en/mi/products/pmi.html"
"2006-11-01","pmi_manufacturing","pmi_mfg_uk","UK","United Kingdom",45.186,"left","index","SP Global PMI","https://www.spglobal.com/market-intelligence/en/mi/products/pmi.html"
"2006-12-01","pmi_manufacturing","pmi_mfg_uk","UK","United Kingdom",46.41,"left","index","SP Global PMI","https://www.spglobal.com/market-intelligence/en/mi/products/pmi.html"
"2007-01-01","pmi_manufacturing","pmi_mfg_uk","UK","United Kingdom",47.257,"left","index","SP Global PMI","https://www.spglobal.com/market-intelligence/en/mi/products/pmi.html"
"2007-02-01","pmi_manufacturing","pmi_mfg_uk","UK","United Kingdom",48.166,"left","index","SP Global PMI","https://www.spglobal.com/market-intelligence/en/mi/products/pmi.html"
"2007-03-01","pmi_manufacturing","pmi_mfg_uk","UK","United Kingdom",47.569,"left","index","SP Global PMI","https://www.spglobal.com/market-intelligence/en/mi/products/pmi.html"
"2007-04-01","pmi_manufacturing","pmi_mfg_uk","UK","United Kingdom",48.014,"left","index","SP Global PMI","https://www.spglobal.com/market-intelligence/en/mi/products/pmi.html"
"2007-05-01","pmi_manufacturing","pmi_mfg_uk","UK","United Kingdom",48.491,"left","index","SP Global PMI","https://www.spglobal.com/market-intelligence/en/mi/products/pmi.html"
"2007-06-01","pmi_manufacturing","pmi_mfg_uk","UK","United Kingdom",49.597,"left","index","SP Global PMI","https://www.spglobal.com/market-intelligence/en/mi/products/pmi.html"
"2007-07-01","pmi_manufacturing","pmi_mfg_uk","UK","United Kingdom",49.534,"left","index","SP Global PMI","https://www.spglobal.com/market-intelligence/en/mi/products/pmi.html"
"2007-08-01","pmi_manufacturing","pmi_mfg_uk","UK","United Kingdom",49.588,"left","index","SP Global PMI","https://www.spglobal.com/market-intelligence/en/mi/products/pmi.html"
"2007-09-01","pmi_manufacturing","pmi_mfg_uk","UK","United Kingdom",49.293,"left","index","SP Global PMI","https://www.spglobal.com/market-intelligence/en/mi/products/pmi.html"
"2007-10-01","pmi_manufacturing","pmi_mfg_uk","UK","United Kingdom",49.347,"left","index","SP Global PMI","https://www.spglobal.com/market-intelligence/en/mi/products/pmi.html"
"2007-11-01","pmi_manufacturing","pmi_mfg_uk","UK","United Kingdom",49.075,"left","index","SP Global PMI","https://www.spglobal.com/market-intelligence/en/mi/products/pmi.html"
"2007-12-01","pmi_manufacturing","pmi_mfg_uk","UK","United Kingdom",50.234,"left","index","SP Global PMI","https://www.spglobal.com/market-intelligence/en/mi/products/pmi.html"
"2008-01-01","pmi_manufacturing","pmi_mfg_uk","UK","United Kingdom",50.668,"left","index","SP Global PMI","https://www.spglobal.com/market-intelligence/en/mi/products/pmi.html"
"2008-02-01","pmi_manufacturing","pmi_mfg_uk","UK","United Kingdom",52.023,"left","index","SP Global PMI","https://www.spglobal.com/market-intelligence/en/mi/products/pmi.html"
"2008-03-01","pmi_manufacturing","pmi_mfg_uk","UK","United Kingdom",52.165,"left","index","SP Global PMI","https://www.spglobal.com/market-intelligence/en/mi/products/pmi.html"
"2008-04-01","pmi_manufacturing","pmi_mfg_uk","UK","United Kingdom",53.74,"left","index","SP Global PMI","https://www.spglobal.com/market-intelligence/en/mi/products/pmi.html"
"2008-05-01","pmi_manufacturing","pmi_mfg_uk","UK","United Kingdom",52.991,"left","index","SP Global PMI","https://www.spglobal.com/market-intelligence/en/mi/products/pmi.html"
"2008-06-01","pmi_manufacturing","pmi_mfg_uk","UK","United Kingdom",52.583,"left","index","SP Global PMI","https://www.spglobal.com/market-intelligence/en/mi/products/pmi.html"
"2008-07-01","pmi_manufacturing","pmi_mfg_uk","UK","United Kingdom",51.436,"left","index","SP Global PMI","https://www.spglobal.com/market-intelligence/en/mi/products/pmi.html"
"2008-08-01","pmi_manufacturing","pmi_mfg_uk","UK","United Kingdom",51.191,"left","index","SP Global PMI","https://www.spglobal.com/market-intelligence/en/mi/products/pmi.html"
"2008-09-01","pmi_manufacturing","pmi_mfg_uk","UK","United Kingdom",49.246,"left","index","SP Global PMI","https://www.spglobal.com/market-intelligence/en/mi/products/pmi.html"
"2008-10-01","pmi_manufacturing","pmi_mfg_uk","UK","United Kingdom",47.412,"left","index","SP Global PMI","https://www.spglobal.com/market-intelligence/en/mi/products/pmi.html"
"2008-11-01","pmi_manufacturing","pmi_mfg_uk","UK","United Kingdom",45.968,"left","index","SP Global PMI","https://www.spglobal.com/market-intelligence/en/mi/products/pmi.html"
"2008-12-01","pmi_manufacturing","pmi_mfg_uk","UK","United Kingdom",45.595,"left","index","SP Global PMI","https://www.spglobal.com/market-intelligence/en/mi/products/pmi.html"
"2009-01-01","pmi_manufacturing","pmi_mfg_uk","UK","United Kingdom",44.034,"left","index","SP Global PMI","https://www.spglobal.com/market-intelligence/en/mi/products/pmi.html"
"2009-02-01","pmi_manufacturing","pmi_mfg_uk","UK","United Kingdom",43.196,"left","index","SP Global PMI","https://www.spglobal.com/market-intelligence/en/mi/products/pmi.html"
"2009-03-01","pmi_manufacturing","pmi_mfg_uk","UK","United Kingdom",43.678,"left","index","SP Global PMI","https://www.spglobal.com/market-intelligence/en/mi/products/pmi.html"
"2009-04-01","pmi_manufacturing","pmi_mfg_uk","UK","United Kingdom",44.632,"left","index","SP Global PMI","https://www.spglobal.com/market-intelligence/en/mi/products/pmi.html"
"2009-05-01","pmi_manufacturing","pmi_mfg_uk","UK","United Kingdom",45.297,"left","index","SP Global PMI","https://www.spglobal.com/market-intelligence/en/mi/products/pmi.html"
"2009-06-01","pmi_manufacturing","pmi_mfg_uk","UK","United Kingdom",45.902,"left","index","SP Global PMI","https://www.spglobal.com/market-intelligence/en/mi/products/pmi.html"
"2009-07-01","pmi_manufacturing","pmi_mfg_uk","UK","United Kingdom",47.25,"left","index","SP Global PMI","https://www.spglobal.com/market-intelligence/en/mi/products/pmi.html"
"2009-08-01","pmi_manufacturing","pmi_mfg_uk","UK","United Kingdom",48.206,"left","index","SP Global PMI","https://www.spglobal.com/market-intelligence/en/mi/products/pmi.html"
"2009-09-01","pmi_manufacturing","pmi_mfg_uk","UK","United Kingdom",49.254,"left","index","SP Global PMI","https://www.spglobal.com/market-intelligence/en/mi/products/pmi.html"
"2009-10-01","pmi_manufacturing","pmi_mfg_uk","UK","United Kingdom",49.269,"left","index","SP Global PMI","https://www.spglobal.com/market-intelligence/en/mi/products/pmi.html"
"2009-11-01","pmi_manufacturing","pmi_mfg_uk","UK","United Kingdom",50.37,"left","index","SP Global PMI","https://www.spglobal.com/market-intelligence/en/mi/products/pmi.html"
"2009-12-01","pmi_manufacturing","pmi_mfg_uk","UK","United Kingdom",50.415,"left","index","SP Global PMI","https://www.spglobal.com/market-intelligence/en/mi/products/pmi.html"
"2010-01-01","pmi_manufacturing","pmi_mfg_uk","UK","United Kingdom",51.031,"left","index","SP Global PMI","https://www.spglobal.com/market-intelligence/en/mi/products/pmi.html"
"2010-02-01","pmi_manufacturing","pmi_mfg_uk","UK","United Kingdom",50.451,"left","index","SP Global PMI","https://www.spglobal.com/market-intelligence/en/mi/products/pmi.html"
"2010-03-01","pmi_manufacturing","pmi_mfg_uk","UK","United Kingdom",49.175,"left","index","SP Global PMI","https://www.spglobal.com/market-intelligence/en/mi/products/pmi.html"
"2010-04-01","pmi_manufacturing","pmi_mfg_uk","UK","United Kingdom",48.439,"left","index","SP Global PMI","https://www.spglobal.com/market-intelligence/en/mi/products/pmi.html"
"2010-05-01","pmi_manufacturing","pmi_mfg_uk","UK","United Kingdom",48.72,"left","index","SP Global PMI","https://www.spglobal.com/market-intelligence/en/mi/products/pmi.html"
"2010-06-01","pmi_manufacturing","pmi_mfg_uk","UK","United Kingdom",48.077,"left","index","SP Global PMI","https://www.spglobal.com/market-intelligence/en/mi/products/pmi.html"
"2010-07-01","pmi_manufacturing","pmi_mfg_uk","UK","United Kingdom",48.157,"left","index","SP Global PMI","https://www.spglobal.com/market-intelligence/en/mi/products/pmi.html"
"2010-08-01","pmi_manufacturing","pmi_mfg_uk","UK","United Kingdom",46.817,"left","index","SP Global PMI","https://www.spglobal.com/market-intelligence/en/mi/products/pmi.html"
"2010-09-01","pmi_manufacturing","pmi_mfg_uk","UK","United Kingdom",47.826,"left","index","SP Global PMI","https://www.spglobal.com/market-intelligence/en/mi/products/pmi.html"
"2010-10-01","pmi_manufacturing","pmi_mfg_uk","UK","United Kingdom",47.4,"left","index","SP Global PMI","https://www.spglobal.com/market-intelligence/en/mi/products/pmi.html"
"2010-11-01","pmi_manufacturing","pmi_mfg_uk","UK","United Kingdom",47.433,"left","index","SP Global PMI","https://www.spglobal.com/market-intelligence/en/mi/products/pmi.html"
"2010-12-01","pmi_manufacturing","pmi_mfg_uk","UK","United Kingdom",46.246,"left","index","SP Global PMI","https://www.spglobal.com/market-intelligence/en/mi/products/pmi.html"
"2011-01-01","pmi_manufacturing","pmi_mfg_uk","UK","United Kingdom",47.29,"left","index","SP Global PMI","https://www.spglobal.com/market-intelligence/en/mi/products/pmi.html"
"2011-02-01","pmi_manufacturing","pmi_mfg_uk","UK","United Kingdom",48.289,"left","index","SP Global PMI","https://www.spglobal.com/market-intelligence/en/mi/products/pmi.html"
"2011-03-01","pmi_manufacturing","pmi_mfg_uk","UK","United Kingdom",48.689,"left","index","SP Global PMI","https://www.spglobal.com/market-intelligence/en/mi/products/pmi.html"
"2011-04-01","pmi_manufacturing","pmi_mfg_uk","UK","United Kingdom",47.855,"left","index","SP Global PMI","https://www.spglobal.com/market-intelligence/en/mi/products/pmi.html"
"2011-05-01","pmi_manufacturing","pmi_mfg_uk","UK","United Kingdom",46.732,"left","index","SP Global PMI","https://www.spglobal.com/market-intelligence/en/mi/products/pmi.html"
"2011-06-01","pmi_manufacturing","pmi_mfg_uk","UK","United Kingdom",46.957,"left","index","SP Global PMI","https://www.spglobal.com/market-intelligence/en/mi/products/pmi.html"
"2011-07-01","pmi_manufacturing","pmi_mfg_uk","UK","United Kingdom",47.063,"left","index","SP Global PMI","https://www.spglobal.com/market-intelligence/en/mi/products/pmi.html"
"2011-08-01","pmi_manufacturing","pmi_mfg_uk","UK","United Kingdom",47.962,"left","index","SP Global PMI","https://www.spglobal.com/market-intelligence/en/mi/products/pmi.html"
"2011-09-01","pmi_manufacturing","pmi_mfg_uk","UK","United Kingdom",48.693,"left","index","SP Global PMI","https://www.spglobal.com/market-intelligence/en/mi/products/pmi.html"
"2011-10-01","pmi_manufacturing","pmi_mfg_uk","UK","United Kingdom",49.354,"left","index","SP Global PMI","https://www.spglobal.com/market-intelligence/en/mi/products/pmi.html"
